title,authors,id,source,date,url,abstract
"Changes in Oxidative Stress, Inflammation, and Muscle Damage Markers Following Diet and Beetroot Juice Supplementation in Elite Fencers","Lucyna Kozłowska, Olga Mizera, Jolanta Gromadzińska, Beata Janasik, Karolina Mikołajewska, Anna Mróz...",PMC7402086,biomedrxiv,2020-07-01,https://doi.org/10.3390/antiox9070571,"This study examined the effects of dietary recommendations and beetroot juice supplementation on elite fencers. Beetroot juice supplementation increased VO2max, which was linked to changes in muscle damage and oxidative stress markers."
Effects of a single dose of beetroot juice on cycling time trial performance at ventilatory thresholds intensity in male triathletes,"Manuel Vicente Garnacho-Castaño, Guillem Palau-Salvà, Eduardo Cuenca, Arturo Muñoz-González, Pablo G...",PMC6172780,PMC,2018-10-04,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6172780/,This study investigated the effects of a single dose of beetroot juice on well-trained male triathletes. No significant improvements in performance or physiological variables were observed.
Skeletal muscle BMAL1 is necessary for transcriptional adaptation of local and peripheral tissues in response to endurance exercise training,"Mark R. Viggars, Hannah E. Berko, Stuart J. Hesketh, Christopher A. Wolff, Miguel A. Gutierrez-Monre...",PMC11294728,PMC,2024-06-29,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11294728/,"Skeletal muscle BMAL1's role in exercise responses was studied using knockout mice and multi-omic analysis. Loss of muscle BMAL1 impairs acute exercise responses and alters training adaptations in muscle and peripheral tissues, potentially leading to inflammation."
Vitamin C Protects from Impairment of Memory Induced by E-Cigarette Aerosol Exposure,"Karem H. Alzoubi, Omar F. Khabour, Nour Al-Sawalha, Enaam M. Al Momany, Anan Jarab, Razan Haddad, Na...",PMC12645129,Current Neuropharmacology,2025-05-06,https://doi.org/10.2174/011570159X341759250119141806,This study investigated if Vitamin C protects rats from memory impairment caused by e-cigarette aerosol exposure. Vitamin C prevented memory deficits and restored oxidative stress markers and BDNF levels.
Beetroot Juice Produces Changes in Heart Rate Variability and Reduces Internal Load during Resistance Training in Men: A Randomized Double-Blind Crossover,"Jose Manuel Jurado-Castro, David Casanova-Rodriguez, Julian Campos-Perez, Francisco Jesus Llorente-C...",PMC9738238,PMC,2022-12-02,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9738238/,This study investigated the effects of beetroot juice supplementation on autonomic nervous system responses during resistance training. Beetroot juice reduced internal training load and altered heart rate variability during exercise compared to a placebo.
Effects of dietary supplementation of vitamin-E and commercial probiotics on the innate immunity of  Labeo rohita  against  Aeromonas hydrophila  infection,"Leesa Priyadarsani, Thangapalam Jawahar Abraham, Harresh Adikesavalu, Gadadhar Dash, Talagunda Srini...",PMC9680084,Fish and Shellfish Immunology Reports,2021-05-29,https://doi.org/10.1016/j.fsirep.2021.100013,"This study investigated the effects of vitamin E and probiotics on the innate immunity of Labeo rohita against Aeromonas hydrophila. Both supplements enhanced immunity, with vitamin E at 100 mg/kg proving more effective than probiotics at 5 g/kg."
Factors Associated with Increased Alpha-Tocopherol Content in Milk in Response to Maternal Supplementation with 800 IU of Vitamin E,"Amanda de Sousa Rebouças, Ana Gabriella Costa Lemos da Silva, Amanda Freitas de Oliveira, Lorena Tha...",PMC6520676,PMC,2019-04-22,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6520676/,This study investigated the effect of 800 IU of vitamin E supplementation on milk alpha-tocopherol levels in lactating women. Higher baseline milk vitamin E and dietary intake were found to be key factors influencing the supplementation's efficacy.
Vitamin E administration may decrease the incidence of pneumonia in elderly males,Harri Hemilä,PMC5055121,PMC,2016-01-01,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5055121/,"This study examined vitamin E's effect on pneumonia incidence in elderly male smokers. Vitamin E significantly reduced pneumonia risk in specific subgroups, particularly those who smoked fewer cigarettes and exercised."
Vitamin C: a misunderstood ally?,"Jiajia Ren, Xuting Jin, Ya Gao, Ruohan Li, Jiamei Li, Jingjing Zhang, Xiaochuang Wang, Gang Wang",PMC6947972,PMC,2020-01-07,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6947972/,
"Synergistic effects of exercise, cognitive training and vitamin D on gait performance and falls in mild cognitive impairment—secondary outcomes from the SYNERGIC trial","Frederico Pieruccini-Faria, Surim Son, Guangyong Zou, Quincy J Almeida, Laura E Middleton, Nick W Br...",PMC12445844,PMC,2025-09-01,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12445844/,"This study investigated the effects of exercise, cognitive training, and vitamin D on gait and falls in older adults with mild cognitive impairment. Multimodal exercise and cognitive training improved gait speed and reduced falls, with benefits persisting at follow-up."
Nicotinic Acid Improves Endurance Performance of Mice Subjected to Treadmill Exercise,"Robert Ringseis, Denise K. Gessner, Anna M. Beer, Yvonne Albrecht, Gaiping Wen, Erika Most, Karsten ...",PMC7240961,biomedrxiv,2020-04-01,https://doi.org/10.3390/metabo10040138,This study investigated the effect of a high nicotinic acid diet combined with treadmill exercise on mouse endurance performance. The combined treatment significantly improved endurance and altered muscle fiber composition compared to exercise alone or control.
The JUMPFOOD study: additional effect of hydrolyzed collagen and vitamin C to exercise treatment for patellar tendinopathy (jumper’s knee) in athletes—study protocol for a double-blind randomized controlled trial,"L. van Dam, R. Terink, M. Mensink, R. J. de Vos, J. Zwerver",PMC10685530,PMC,2023-11-28,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10685530/,This study protocol outlines a randomized controlled trial investigating the effect of hydrolyzed collagen and vitamin C supplementation combined with exercise for patellar tendinopathy. The trial aims to determine if this combined approach improves pain and function compared to exercise alone.
Acute Effects of Beetroot Juice Supplements on Resistance Training: A Randomized Double-Blind Crossover,"Antonio Ranchal-Sanchez, Victor Manuel Diaz-Bernier, Candelaria Alonso De La Florida-Villagran, Fran...",PMC7401280,biomedrxiv,2020-06-28,https://doi.org/10.3390/nu12071912,This study examined beetroot juice's effects on resistance training performance. Beetroot juice supplementation increased the total number of repetitions performed during resistance training.
The effects of magnesium and vitamin E co-supplementation on parameters of glucose homeostasis and lipid profiles in patients with gestational diabetes,"Maryam Maktabi, Mehri Jamilian, Elaheh Amirani, Maryam Chamani, Zatollah Asemi",PMC6053775,Lipids in Health and Disease,2018-07-20,https://doi.org/10.1186/s12944-018-0814-5,"This study investigated magnesium and vitamin E co-supplementation in women with gestational diabetes. The supplementation significantly improved glucose control and lipid profiles, excluding HDL-cholesterol."
"Single and combined effect of beetroot juice and caffeine intake on muscular strength, power and endurance performance in resistance-trained males","Juan Jesús Montalvo-Alonso, Marta del Val-Manzano, Carmen Ferragut, David Valadés, Álvaro López-Sama...",PMC12078514,biomedrxiv,2025-05-14,https://doi.org/10.1038/s41598-025-02021-y,"This study examined the effects of beetroot juice and caffeine on resistance-trained males' strength, power, and endurance. Both supplements, individually and combined, improved back squat endurance but had no effect on bench press performance."
Effect of Beetroot Juice on Moderate-Intensity Exercise at a Constant Rating of Perceived Exertion,"JORDYN N. RIENKS, ANDREA A. VANDERWOUDE, ELIZABETH MAAS, ZACHARY M. BLEA, ANDREW W. SUBUDHI",PMC4833472,biomedrxiv,2015-01-01,,"This study investigated beetroot juice's effect on exercise at a constant perceived exertion. Beetroot juice did not alter oxygen consumption or work during self-regulated exercise, but did lower blood pressure and oxygen use at a fixed workload."
Influence of endurance and endurance–strength training on mineral status in women with abdominal obesity: a randomized trial,"Damian Skrypnik, Paweł Bogdański, Katarzyna Skrypnik, Edyta Mądry, Joanna Karolkiewicz, Monika Szuli...",PMC6709101,Medicine,2019-03-01,https://doi.org/10.1097/MD.0000000000014909,"Endurance and endurance-strength training were compared in abdominally obese women. Endurance-strength training showed more favorable effects on mineral balance, particularly for iron, magnesium, zinc, and copper."
Acute Effects of Beetroot Supplementation on Resistance Exercise Performance in Physically Active Men,Maitê Yorioka Rodrigues; Monica Yuri Takito; Gabriel Albanese Kafouri; Rebeca Soares Pires; Felipe G...,PMC13029919,biomedrxiv,2026-03-02,https://doi.org/10.3390/sports14030094,"Beetroot supplementation did not improve resistance exercise performance in physically active men. Nitrate intake did not significantly affect repetitions to failure, power output, heart rate, or perceived exertion during bench press and leg press. The study found no benefit for strength endurance from beetroot supplementation in trained individuals."
Resistance Training Is an Effective Tool against Metabolic and Frailty Syndromes,Jan Sundell,PMC3168930,PMC,2011-01-01,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3168930/,Resistance training was studied for its effects on metabolic and frailty syndromes. It effectively reduces risk factors for metabolic syndrome and combats muscle and bone loss associated with frailty.
Effect of Beetroot Nitrate Supplementation on Nitric Oxide Pathways and Oxy-Inflammatory Biomarkers in Amateur Triathletes: A Randomized Cross-Over Pilot Study,Simona Mrakic-Sposta; Alessandra Vezzoli; Mattia Parenza; Marcello Magno; Gennaro D’Angelo; Fabrizio...,PMC13119175,biomedrxiv,2026-04-12,https://doi.org/10.3390/nu18081215,"Beetroot nitrate supplementation increased nitric oxide metabolites, iNOS, peroxynitrite, and IL-6 in triathletes. This occurred without significant changes in lipid oxidative damage markers. Further research is needed to confirm these findings and their impact on performance."
Likely Additive Ergogenic Effects of Combined Preexercise Dietary Nitrate and Caffeine Ingestion in Trained Cyclists,"Michal K. Handzlik, Michael Gleeson",PMC4045310,PMC,2013-01-01,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4045310/,This study investigated the effects of beetroot juice and caffeine on cycling performance. Combined ingestion of beetroot juice and caffeine improved time to exhaustion and reduced perceived exertion compared to placebo or either supplement alone.
Vitamin C deficiency causes muscle atrophy and a deterioration in physical performance,"Shoko Takisawa, Tomoko Funakoshi, Tomofumi Yatsu, Kisaburo Nagata, Toshiro Aigaki, Shuichi Machida, ...",PMC6426981,biomedrxiv,2019-03-20,https://doi.org/10.1038/s41598-019-41229-7,"This study investigated the effects of vitamin C deficiency on skeletal muscle in mice. Vitamin C deficiency leads to muscle atrophy and reduced physical performance, which can be reversed with supplementation."
Effects of vitamin D supplementation combined with resistance exercise on body composition and metabolic variables in older women: a randomized clinical trial,Illana Patricia da Silva Queiroz; Angélica Castilho Alonso; Vanderlei Carneiro da Silva; Adriana Mac...,PMC13101711,biomedrxiv,2026-04-19,https://doi.org/10.1016/j.clinsp.2026.100942,"This trial investigated vitamin D and resistance exercise in older women. The combination improved body composition and metabolic variables, suggesting a synergistic effect for muscle and bone health."
Beetroot Juice Enhances Nitrate Metabolism and Endothelial Function but Not Cardiovascular or Strength Performance in Bodybuilders with a History of Anabolic–Androgenic Steroid Abuse: A Crossover Trial,Leonardo Santos L. da Silva; Leonardo Da Silva Gonçalves; Marcio F. Tasinafo Junior; Yaritza B. Alve...,PMC13024152,biomedrxiv,2026-03-04,https://doi.org/10.3390/antiox15030321,"Beetroot juice increased nitrate and nitrite levels and improved endothelial function in bodybuilders who used anabolic steroids. However, it did not improve blood pressure, heart rate, or strength performance in this population."
CYP1A2  Genotype and the Ergogenic Effect of Acute Caffeine Intake on Muscular Strength and Endurance Performance in Trained Individuals,"Juan Jesús Montalvo‐Alonso, Marta del Val‐Manzano, Iván Martín‐Rivas, Carmen Ferragut, David Valadés...",PMC12863236,PMC,2026-02-02,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12863236/,"This study investigated if CYP1A2 genotype affects caffeine's ergogenic impact on strength and endurance in trained individuals. Caffeine improved performance, with benefits greatest in AA, intermediate in AC, and minimal in CC genotype carriers."
The Effect of Beetroot Ingestion on High-Intensity Interval Training: A Systematic Review and Meta-Analysis,"Tak Hiong Wong, Alexiaa Sim, Stephen F. Burns",PMC8618171,PMC,2021-10-20,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8618171/,This systematic review and meta-analysis evaluated beetroot supplementation's effects on high-intensity interval training performance. Beetroot supplementation showed no significant improvement in peak or mean power output during HIIT or SIT.
